"product id","Part Number",Description
7822945,100-K09KJ10,"The Allen-Bradley 100-K09KJ10 electromechanical contactor has a breaking rating of 9 Amps. This IEC contactor uses a standard terminal. It is a 24V AC 50/60Hz electromechanical contactor switch and comes with 1 N.O. auxiliary contacts. Also, this Allen Bradley electromechanical contactor switch has 3 N.O. poles. "
7822946,100-K09KJ10M,"This K frame by Allen Bradley has a breaking rating of 9 A. This 100 series K frame electromechanical contactor switch in addition uses a standard terminal. This 100 series K frame IEC contactor has 1 N.O. auxiliary contacts. Additionally, this Allen-Bradley contactor switch is a 24 Volts alternating current at 50 Hertz or 60 Hertz contactor. This 100 series electromechanical contactor switch comes with 3 N.O. poles. "
7822948,100-K09KJ200M,"This 100 series K frame built by Allen-Bradley has a breaking current rating of 9 A. Also, this 100 series K frame IEC contactor is a 24 Volts AC at 50Hz or 60Hz electromechanical contactor switch. Furthermore, this Allen-Bradley contactor comes with 2 normally open 2 normally closed poles. This 100 series switch additionally uses a standard terminal type. "
7822949,100-K09KJ300,"This Rockwell Automation K frame electromechanical contactor has a breaking amperage rating of 9 A. Furthermore, it also uses a standard terminal. This IEC contactor operates at 24 Volts alternating current at 50 Hertz or 60 Hertz. This electromechanical contactor switch comes with 3 normally open 1 normally closed poles. "
7822950,100-K09KJ300M,"The 100-K09KJ300M constructed by Rockwell Automation is a 9 A electromechanical contactor. Also, it operates at 24V AC 50/60Hz. Furthermore, this IEC contactor also uses a standard terminal type. This 100 series IEC contactor has 3 N.O. 1 N.C. main contacts. "
7822951,100-K09KJ400,"The 100-K09KJ400 assembled by Allen-Bradley/Rockwell Automation has a breaking rating of 9 Amps. This 100 series K frame IEC contactor uses a standard terminal. This 100 series IEC contactor in addition comes with 4 N.O. main contacts. It comes with a 24 Volts alternating current at 50 Hertz or 60 Hertz control coil with an integrated diode. "
7822952,100-K09KJ400M,"This K frame built by Allen-Bradley has a breaking rating of 9 A. Furthermore, it also has 4 N.O. poles. This 100 series switch uses a standard terminal type. It is a 24 Volts alternating current at 50 Hertz or 60 Hertz electromechanical contactor switch. "
7822953,100-K09KN01,"This 100 series constructed by Allen-Bradley/Rockwell Automation is a 9 Amps rated IEC contactor. This switch comes with 3 N.O. poles and uses a standard terminal type. Also, this 100 series K frame switch is a 400V 50/60Hz switch. This K frame switch comes with 1 N.C. auxiliary contacts. "
7822954,100-K09KN01M,"The 100-K09KN01M by AB has a rating of 9 A. In addition, it has 3 N.O. main contacts and 1 N.C. auxiliary contacts. This electromechanical contactor switch uses a standard terminal. Additionally, this K frame IEC contactor is a 400 Volts at 50 Hertz or 60 Hertz contactor. "
7822955,100-K09KN10,"This AB 9 A 100 series K frame contactor comes with a 400 Volts at 50 Hertz or 60 Hertz control coil with an integrated diode. Also, this AB electromechanical contactor switch uses a standard terminal type. This K frame electromechanical contactor comes with 1 N.O. auxiliary contacts. Additionally, this 100 series IEC contactor has 3 N.O. poles. "
7822956,100-K09KN10M,"The AB 100-K09KN10M contactor has a rating of 9 Amps. Furthermore, this contactor also comes with 1 N.O. auxiliary contacts. Also, this electromechanical contactor switch is a 400 Volts at 50 Hertz or 60 Hertz electromechanical contactor and uses a standard terminal type. It comes with 3 normally open main contacts. "
7822957,100-K09KN200,"The 100-K09KN200 built by Allen-Bradley has a breaking amperage rating of 9 Amps. It has a 400V 50/60Hz control coil that an integrated diode. Additionally, this 100 series electromechanical contactor has 2 normally open 2 normally closed poles. It uses a standard terminal. "
7822958,100-K09KN200M,"This K frame built by Allen Bradley is a 9 Amps contactor switch. This contactor uses a standard terminal type. Also, this switch comes with 2 normally open 2 normally closed poles. It operates at 400 Volts at 50Hz or 60Hz. "
7822960,100-K09KN300M,"This 100 series K frame built by Rockwell Automation is a 9 Amps rated IEC contactor. Additionally, it comes with 3 normally open 1 normally closed main contacts. Also, this Allen-Bradley contactor switch uses a standard terminal. This 100 series K frame contactor comes with a 400V 50/60Hz control coil with an integrated diode. "
7822961,100-K09KN400,"The Allen-Bradley/Rockwell Automation 100-K09KN400 electromechanical contactor is a 9 A contactor. Additionally, this AB switch has 4 normally open main contacts. This contactor switch uses a standard terminal type. Furthermore, this IEC contactor has a 400V 50/60Hz control coil that utilizes an integrated diode. "
7822962,100-K09KN400M,"This Allen-Bradley/Rockwell Automation K frame electromechanical contactor is a 9 Amps rated switch. This 100 series K frame electromechanical contactor uses a standard terminal type. Furthermore, it comes with a 400 Volts at 50Hz or 60Hz control coil with an integrated diode. In addition, this switch comes with 4 N.O. main contacts. "
7824418,100-K09KQ10,"This contactor assembled by Allen Bradley is a 9 Amps contactor. In addition, this 100 series K frame contactor uses a standard terminal. Furthermore, this IEC contactor comes with 1 N.O. auxiliary contacts. Additionally, it has 3 N.O. main contacts. "
7824419,100-K09KR10,"This Allen-Bradley 100 series K frame contactor switch has a breaking rating of 9 Amps. This K frame electromechanical contactor switch has 1 normally open auxiliary contact. This electromechanical contactor switch uses a standard terminal type. Additionally, this contactor has 3 normally open main contacts. "
7824420,100-K09KW01,"This electromechanical contactor manufactured by Rockwell Automation is a 9 A contactor switch. This contactor switch comes with 3 normally open main contacts. Furthermore, it also has 1 normally closed auxiliary contact. This 100 series K frame electromechanical contactor switch uses a standard terminal. "
7824421,100-K09KW10,"This K frame constructed by Rockwell Automation is a 9 A contactor switch. Furthermore, this Allen-Bradley IEC contactor also comes with 3 N.O. main contacts. Additionally, this switch uses a standard terminal. In addition, it has 1 N.O. auxiliary contacts. "
7824422,100-K09KY01,"This electromechanical contactor by Rockwell Automation is a 9 Amps contactor. This contactor switch comes with 3 normally open main contacts. This 100 series K frame electromechanical contactor switch additionally is a 48V AC 50/60Hz switch. This K frame contactor switch has 1 normally closed auxiliary contact. It uses a standard terminal type. "
7824423,100-K09KY10,"This contactor made by Allen-Bradley/Rockwell Automation is a 9 A rated IEC contactor. In addition, this 100 series electromechanical contactor has 1 N.O. auxiliary contacts. It has 3 N.O. poles. This K frame switch uses a standard terminal type. This electromechanical contactor is a 48V AC 50/60Hz switch. "
7824424,100-K09KY10M,"This Allen Bradley 100 series contactor has a breaking rating of 9 Amps. Also, it operates at 48V AC 50/60Hz and uses a standard terminal type. This 100 series contactor switch has 3 normally open poles. In addition, this IEC contactor has 1 normally open auxiliary contact. "
7824425,100-K09KY200,"This Rockwell Automation 100 series K frame electromechanical contactor is a 9 Amps rated contactor switch. Additionally, this 100 series switch uses a standard terminal. Also, it comes with 2 normally open 2 normally closed poles. It has a 48 Volts AC at 50Hz or 60Hz control coil that utilizes an integrated diode. "
7824426,100-K09KY300,"This 100 series K frame by Allen-Bradley is a 9 A rated electromechanical contactor. Furthermore, this unit comes with 3 N.O. 1 N.C. main contacts. In addition, this K frame IEC contactor uses a standard terminal type. This 100 series electromechanical contactor switch comes with a 48 Volts alternating current at 50 Hertz or 60 Hertz control coil that utilizes an integrated diode. "
7824427,100-K09KY400,"This contactor switch assembled by AB is a 9 A electromechanical contactor. Additionally, it operates at 48V AC 50/60Hz. This electromechanical contactor switch uses a standard terminal. This 100 series K frame electromechanical contactor comes with 4 N.O. poles. "
7824428,100-K09N01,"This IEC contactor made by Allen-Bradley has a breaking rating of 9 Amps. It comes with a 380-400V 50Hz, 440V 60Hz control coil with an integrated diode. Additionally, this electromechanical contactor switch uses a standard terminal type and comes with 1 N.C. auxiliary contacts. This 100 series contactor switch has 3 N.O. main contacts. "
7824429,100-K09N10,"This Allen-Bradley 100 series IEC contactor comes with a breaking amperage rating of 9 A. This K frame IEC contactor comes with a 380-400 Volts at 50 Hertz, 440 Volts at 60 Hertz control coil with an integrated diode. This IEC contactor has 1 normally open auxiliary contact. This 100 series electromechanical contactor switch also uses a standard terminal. This contactor comes with 3 normally open poles. "
7824430,100-K09N400,"This AB K frame contactor switch comes with a rating of 9 A. Additionally, this K frame IEC contactor comes with 4 normally open main contacts. This electromechanical contactor is a 380-400 Volts at 50Hz, 440 Volts at 60Hz IEC contactor. This K frame contactor in addition uses a standard terminal type. "
7822963,100-K09VC01,"This electromechanical contactor built by Allen Bradley is a 9 Amps rated electromechanical contactor switch. This contactor has 3 N.O. poles and uses a standard terminal. Additionally, this electromechanical contactor has a 600 Volts at 60Hz control coil with an integrated diode. This 100 series switch comes with 1 normally closed auxiliary contact. "
7822964,100-K09VC01M,"The 100-K09VC01M assembled by AB is a 9 Amps rated IEC contactor. Also, this 100 series IEC contactor uses a standard terminal type. Additionally, this Rockwell Automation contactor switch comes with 1 N.C. auxiliary contacts. It is a 600 Volts at 60Hz contactor switch and has 3 N.O. poles. "
7822965,100-K09VC10,"This 100 series made by Rockwell Automation is a 9 A rated contactor. In addition, this 100 series electromechanical contactor switch comes with a 600 Volts at 60 Hertz control coil that has an integrated diode. This switch uses a standard terminal type and comes with 3 normally open poles. Additionally, this Allen Bradley electromechanical contactor switch has 1 normally open auxiliary contact. "
7822966,100-K09VC10M,"This Allen Bradley 9 Amps K frame switch has a 600 Volts at 60Hz control coil that an integrated diode. Furthermore, this Allen-Bradley contactor also comes with 1 normally open auxiliary contact. This 100 series K frame electromechanical contactor uses a standard terminal type. It comes with 3 normally open main contacts. "
7822967,100-K09VC200,"This contactor switch by Rockwell Automation is a 9 A rated IEC contactor. This K frame switch has a 600V 60Hz control coil that utilizes an integrated diode. This K frame contactor switch uses a standard terminal. This K frame IEC contactor comes with 2 normally open 2 normally closed main contacts. "
7822969,100-K09VC300,"This switch built by Allen-Bradley/Rockwell Automation is a 9 Amps switch. This 100 series K frame IEC contactor uses a standard terminal type. This 100 series K frame contactor comes with 3 normally open 1 normally closed poles. This 100 series K frame contactor is a 600 Volts at 60 Hertz electromechanical contactor switch. "
7822970,100-K09VC300M,"The AB 100-K09VC300M contactor switch has a breaking rating of 9 A. This 100 series contactor comes with 3 N.O. 1 N.C. main contacts. Also, it uses a standard terminal type. It operates at 600V 60Hz. "
7822971,100-K09VC400,"This Allen-Bradley/Rockwell Automation 100 series K frame IEC contactor comes with a breaking amperage rating of 9 Amps. This K frame contactor has 4 normally open poles. This K frame contactor also comes with a 600 Volts at 60 Hertz control coil that utilizes an integrated diode. In addition, this Rockwell Automation electromechanical contactor uses a standard terminal type. "
7822972,100-K09VC400M,"This 100 series by Rockwell Automation is a 9 A rated contactor switch. This contactor switch is a 600 Volts at 60Hz IEC contactor. This 100 series K frame contactor also uses a standard terminal. This 100 series IEC contactor has 4 normally open main contacts. "
7824431,100-K09VT10,"This Allen-Bradley/Rockwell Automation K frame IEC contactor has a current rating of 9 Amps. Also, this K frame switch comes with 1 normally open auxiliary contact. Additionally, it comes with 3 normally open main contacts. This 100 series K frame switch uses a standard terminal. "
7824432,100-K09VU01,"The Allen Bradley 100-K09VU01 contactor switch comes with a breaking rating of 9 Amps. This K frame electromechanical contactor switch has 3 N.O. main contacts. This 100 series electromechanical contactor uses a standard terminal type. In addition, this switch comes with 1 N.C. auxiliary contacts. "
7822973,100-K09WD01,"This Allen-Bradley K frame contactor is a 9 A rated IEC contactor. This electromechanical contactor uses a standard terminal. Additionally, this contactor switch has 1 N.C. auxiliary contacts. It has 3 N.O. main contacts. "
7822974,100-K09WD01M,"This AB 100 series K frame electromechanical contactor comes with an amperage rating of 9 A. Additionally, it has 3 N.O. main contacts. This contactor comes with 1 normally closed auxiliary contact. This 100 series contactor switch in addition uses a standard terminal. "
7822976,100-K09WD10M,"The AB 100-K09WD10M electromechanical contactor is a 9 A rated electromechanical contactor switch. This K frame IEC contactor has 3 normally open main contacts. Additionally, it uses a standard terminal type. In addition, this AB contactor switch comes with 1 normally open auxiliary contact. "
7822979,100-K09WF10,"The AB 100-K09WF10 electromechanical contactor is a 9 A contactor. This electromechanical contactor switch has 1 normally open auxiliary contact. In addition, this K frame contactor switch has 3 N.O. poles. Additionally, this 100 series contactor uses a standard terminal. "
7822981,100-K09WJ01,"The 100-K09WJ01 manufactured by Rockwell Automation is a 9 Amps electromechanical contactor. It uses a standard terminal type. Furthermore, this Allen-Bradley IEC contactor comes with 3 N.O. main contacts. Also, this 100 series K frame contactor switch has 1 normally closed auxiliary contact. "
7822983,100-K09WJ10,"This Allen-Bradley/Rockwell Automation 100 series switch comes with a breaking amperage rating of 9 A. Also, this Allen-Bradley/Rockwell Automation IEC contactor uses a standard terminal type. In addition, it has 3 N.O. main contacts. It has 1 N.O. auxiliary contacts. "
7822984,100-K09WJ10M,"The 100-K09WJ10M by Allen Bradley is a 9 A rated electromechanical contactor. Also, this contactor comes with 3 normally open poles. This 100 series K frame electromechanical contactor switch additionally uses a standard terminal type. Furthermore, this unit comes with 1 N.O. auxiliary contacts. "
7822985,100-K09ZA01,"This 100 series K frame by Rockwell Automation is a 9 Amps electromechanical contactor. Additionally, this contactor comes with 3 normally open main contacts. In addition, it comes with a 220V DC control coil with an integrated diode and has 1 normally closed auxiliary contact. This 100 series electromechanical contactor switch uses a standard terminal. "
7822986,100-K09ZA01M,"The Rockwell Automation 100-K09ZA01M IEC contactor has a breaking rating of 9 A. Furthermore, this Allen-Bradley contactor also comes with 3 N.O. main contacts. Also, this electromechanical contactor is a 220V DC electromechanical contactor switch. In addition, it has 1 N.C. auxiliary contacts and uses a standard terminal type. "
7822987,100-K09ZA10,"The Allen-Bradley 100-K09ZA10 switch is a 9 Amps rated switch. Furthermore, this module comes with 3 N.O. main contacts. This IEC contactor operates at 220V DC. It has 1 N.O. auxiliary contacts. In addition, this IEC contactor uses a standard terminal type. "
7822988,100-K09ZA10M,"The Allen-Bradley/Rockwell Automation 100-K09ZA10M electromechanical contactor is a 9 A contactor switch. Also, this contactor uses a standard terminal type and has 3 normally open poles. This 100 series IEC contactor has 1 N.O. auxiliary contacts. In addition, this Rockwell Automation contactor switch operates at 220 Volts DC. "
7822989,100-K09ZA200,"This Allen-Bradley/Rockwell Automation 100 series electromechanical contactor switch has an amperage rating of 9 Amps. Also, it has 2 N.O. 2 N.C. poles. Additionally, this 100 series contactor is a 220 Volts direct current switch. This K frame electromechanical contactor uses a standard terminal type. "
7822990,100-K09ZA200M,"The AB 100-K09ZA200M IEC contactor comes with a breaking rating of 9 A. This 100 series electromechanical contactor switch uses a standard terminal type. This 100 series IEC contactor has 2 normally open 2 normally closed main contacts. This 100 series K frame electromechanical contactor is a 220 Volts DC IEC contactor. "
7822992,100-K09ZA300M,"The Rockwell Automation 100-K09ZA300M switch is a 9 Amps contactor. In addition, this K frame electromechanical contactor has 3 N.O. 1 N.C. poles. Also, this IEC contactor operates at 220V DC. This IEC contactor uses a standard terminal. "
7822994,100-K09ZA400M,"This 100 series K frame made by Allen-Bradley/Rockwell Automation comes with a breaking amperage rating of 9 A. This 100 series electromechanical contactor switch additionally has a 220 Volts direct current control coil that an integrated diode. Also, this electromechanical contactor switch comes with 4 N.O. main contacts. It uses a standard terminal. "
7822995,100-K09ZD01,"This Allen Bradley K frame contactor switch is a 9 A IEC contactor. This switch uses a standard terminal type. In addition, this electromechanical contactor switch operates at 110 Volts DC and comes with 1 normally closed auxiliary contact. Additionally, it has 3 N.O. main contacts. "
7822996,100-K09ZD01M,"The Allen-Bradley 100-K09ZD01M electromechanical contactor switch comes with a breaking amperage rating of 9 Amps. This electromechanical contactor switch has 3 N.O. poles and uses a standard terminal type. Furthermore, this Allen-Bradley IEC contactor has 1 N.C. auxiliary contacts. Additionally, this 100 series K frame switch is a 110V DC switch. "
7822997,100-K09ZD10,"This Allen-Bradley K frame electromechanical contactor comes with a rating of 9 Amps. Additionally, it comes with 1 N.O. auxiliary contacts and 3 normally open poles. Furthermore, this unit also uses a standard terminal. This 100 series electromechanical contactor switch also operates at 110V DC. "
7822998,100-K09ZD10M,"This Allen-Bradley 100 series contactor is a 9 Amps contactor switch. Furthermore, this module also comes with 3 N.O. main contacts. In addition, this contactor switch has a 110 Volts DC control coil that an integrated diode and uses a standard terminal. This K frame electromechanical contactor switch also has 1 normally open auxiliary contact. "
7822999,100-K09ZD200,"This K frame by Allen Bradley has a current rating of 9 A. It is a 110 Volts DC contactor. This 100 series K frame IEC contactor uses a standard terminal type. In addition, this contactor switch comes with 2 normally open 2 normally closed main contacts. "
7823000,100-K09ZD200M,"The 100-K09ZD200M by AB is a 9 Amps rated contactor. Additionally, this Allen-Bradley electromechanical contactor switch comes with a 110 Volts DC control coil that has an integrated diode. This K frame contactor uses a standard terminal. Also, this Allen Bradley contactor has 2 normally open 2 normally closed poles. "
7823001,100-K09ZD300,"The 100-K09ZD300 built by AB is a 9 A rated contactor. Furthermore, this Allen-Bradley contactor uses a standard terminal type. This K frame electromechanical contactor in addition has 3 N.O. 1 N.C. poles. This 100 series electromechanical contactor switch has a 110V DC control coil with an integrated diode. "
7823002,100-K09ZD300M,"The Allen-Bradley 100-K09ZD300M electromechanical contactor is a 9 Amps electromechanical contactor switch. This electromechanical contactor switch uses a standard terminal type. Additionally, this switch has 3 N.O. 1 N.C. poles. Also, it comes with a 110 Volts DC control coil with an integrated diode. "
7823004,100-K09ZD400M,"This 100 series K frame assembled by AB comes with an amperage rating of 9 A. This K frame contactor switch uses a standard terminal. In addition, it comes with 4 normally open poles. Additionally, it has a 110 Volts DC control coil that an integrated diode. "
7824433,100-K09ZE01,"The AB 100-K09ZE01 IEC contactor has a breaking current rating of 9 Amps. This 100 series K frame contactor switch comes with 1 N.C. auxiliary contacts. This 100 series K frame electromechanical contactor switch uses a standard terminal type. Furthermore, this contactor also has 3 normally open main contacts. "
7823005,100-K09ZJ01,"The 100-K09ZJ01 made by Allen-Bradley/Rockwell Automation comes with a current rating of 9 Amps. This 100 series contactor comes with 1 normally closed auxiliary contact. In addition, this AB electromechanical contactor has 3 normally open poles. It comes with a 24 Volts DC control coil that has an integrated diode and uses a standard terminal type. "
7823006,100-K09ZJ01M,"The 100-K09ZJ01M by AB is a 9 Amps rated electromechanical contactor. This 100 series contactor switch has a 24V DC control coil that an integrated diode. Furthermore, this Allen-Bradley contactor has 3 normally open main contacts. It uses a standard terminal and has 1 normally closed auxiliary contact. "
7823007,100-K09ZJ10,"The 100-K09ZJ10 constructed by Allen-Bradley is a 9 Amps rated electromechanical contactor switch. Additionally, it comes with 3 normally open poles. In addition, it is a 24 Volts direct current IEC contactor and has 1 normally open auxiliary contact. Furthermore, this module also uses a standard terminal. "
7823008,100-K09ZJ10M,"This 100 series K frame made by Allen-Bradley is a 9 Amps IEC contactor. This 100 series K frame switch comes with 3 normally open main contacts. In addition, this K frame contactor switch uses a standard terminal type. This electromechanical contactor operates at 24 Volts direct current and comes with 1 normally open auxiliary contact. "
7823009,100-K09ZJ200,"The Rockwell Automation 100-K09ZJ200 electromechanical contactor has a breaking current rating of 9 Amps. In addition, this AB contactor uses a standard terminal type. Additionally, this Allen-Bradley switch is a 24V DC contactor switch. This contactor switch has 2 N.O. 2 N.C. poles. "
7823010,100-K09ZJ200M,"The 100-K09ZJ200M made by Allen-Bradley is a 9 A rated contactor. Also, it is a 24V DC electromechanical contactor switch. Additionally, this contactor switch uses a standard terminal. This K frame electromechanical contactor switch has 2 normally open 2 normally closed main contacts. "
7823011,100-K09ZJ300,"This 100 series assembled by AB is a 9 A switch. This 100 series K frame electromechanical contactor has a 24 Volts direct current control coil with an integrated diode. Furthermore, this contactor uses a standard terminal. It comes with 3 normally open 1 normally closed main contacts. "
7823012,100-K09ZJ300M,"This Allen-Bradley 100 series IEC contactor is a 9 Amps electromechanical contactor. In addition, this K frame electromechanical contactor switch uses a standard terminal type. This 100 series electromechanical contactor operates at 24V DC. Additionally, this IEC contactor has 3 N.O. 1 N.C. main contacts. "
7823013,100-K09ZJ400,"The AB 100-K09ZJ400 switch comes with a breaking current rating of 9 A. This 100 series contactor uses a standard terminal. This 100 series K frame IEC contactor is a 24 Volts direct current contactor. This 100 series IEC contactor has 4 N.O. main contacts. "
7823014,100-K09ZJ400M,"This IEC contactor assembled by Allen-Bradley/Rockwell Automation is a 9 A switch. This electromechanical contactor is a 24 Volts DC contactor. This IEC contactor uses a standard terminal type. Furthermore, this IEC contactor also comes with 4 N.O. poles. "
7823015,100-K09ZQ01,"This 100 series made by Allen-Bradley is a 9 A electromechanical contactor. In addition, this electromechanical contactor comes with 1 normally closed auxiliary contact. It operates at 12 Volts direct current and has 3 N.O. poles. Additionally, this K frame electromechanical contactor switch uses a standard terminal type. "
7823016,100-K09ZQ01M,"This electromechanical contactor switch assembled by Rockwell Automation has a breaking amperage rating of 9 A. Additionally, this 100 series IEC contactor has 3 normally open main contacts. It operates at 12 Volts direct current and uses a standard terminal type. Also, this electromechanical contactor switch comes with 1 N.C. auxiliary contacts. "
7823017,100-K09ZQ10,"The 100-K09ZQ10 made by Allen-Bradley/Rockwell Automation has a rating of 9 A. This K frame switch uses a standard terminal. Also, this K frame switch comes with 3 normally open poles. In addition, this 100 series K frame electromechanical contactor switch has 1 N.O. auxiliary contacts. This electromechanical contactor switch is a 12 Volts direct current contactor switch. "
7823018,100-K09ZQ10M,"This K frame assembled by Rockwell Automation comes with a breaking current rating of 9 Amps. Furthermore, this IEC contactor has 3 N.O. main contacts. This switch is a 12 Volts DC switch and comes with 1 N.O. auxiliary contacts. This K frame contactor uses a standard terminal type. "
7823019,100-K09ZQ200,"This IEC contactor made by AB comes with a breaking current rating of 9 A. This 100 series K frame electromechanical contactor is a 12V DC contactor. It uses a standard terminal. This 100 series electromechanical contactor switch comes with 2 normally open 2 normally closed poles. "
7823021,100-K09ZQ300,"This Allen-Bradley 100 series K frame contactor switch has a breaking amperage rating of 9 Amps. Furthermore, it has a 12V DC control coil that an integrated diode. This contactor uses a standard terminal. Also, this K frame contactor comes with 3 N.O. 1 N.C. main contacts. "
7823022,100-K09ZQ300M,"This K frame manufactured by Allen-Bradley is a 9 A rated IEC contactor. This 100 series K frame switch uses a standard terminal type. It has 3 normally open 1 normally closed main contacts. Additionally, it has a 12V DC control coil with an integrated diode. "
7823023,100-K09ZQ400,"This Allen-Bradley 100 series K frame IEC contactor is a 9 A rated electromechanical contactor. It uses a standard terminal type. This 100 series contactor switch is a 12 Volts direct current electromechanical contactor. This electromechanical contactor switch has 4 normally open main contacts. "
7823025,100-K09ZS01,"This contactor constructed by Rockwell Automation has a breaking rating of 9 A. In addition, this AB IEC contactor has 1 N.C. auxiliary contacts. It has 3 N.O. poles. Also, it comes with a 125 Volts DC control coil that has an integrated diode and uses a standard terminal. "
7823026,100-K09ZS01M,"This Allen-Bradley/Rockwell Automation 100 series contactor switch is a 9 A switch. Also, it comes with 1 N.C. auxiliary contacts and 3 N.O. main contacts. This electromechanical contactor is a 125 Volts DC IEC contactor. This K frame electromechanical contactor in addition uses a standard terminal. "
7823027,100-K09ZS10,"This AB K frame contactor switch is a 9 A rated electromechanical contactor. Furthermore, this Allen-Bradley contactor also operates at 125V DC. This K frame switch has 3 N.O. poles. This 100 series electromechanical contactor comes with 1 normally open auxiliary contact. This contactor switch uses a standard terminal. "
7823028,100-K09ZS10M,"This contactor built by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 9 Amps. In addition, it has a 125 Volts DC control coil with an integrated diode and comes with 3 N.O. main contacts. This 100 series contactor comes with 1 N.O. auxiliary contacts. Furthermore, this module uses a standard terminal. "
7823029,100-K09ZS200,"The 100-K09ZS200 built by AB has a current rating of 9 A. This electromechanical contactor has 2 normally open 2 normally closed main contacts. Additionally, this contactor is a 125 Volts DC electromechanical contactor switch. This 100 series K frame contactor switch uses a standard terminal type. "
7823031,100-K09ZS300,"This Rockwell Automation 100 series contactor switch has a breaking rating of 9 Amps. It uses a standard terminal. This 100 series K frame switch in addition comes with 3 normally open 1 normally closed poles. Also, this contactor switch operates at 125 Volts direct current. "
7823032,100-K09ZS300M,"This 100 series constructed by Allen Bradley has a breaking amperage rating of 9 A. This K frame contactor in addition comes with 3 normally open 1 normally closed main contacts. This K frame electromechanical contactor switch has a 125V DC control coil that utilizes an integrated diode. This 100 series K frame contactor also uses a standard terminal type. "
7823033,100-K09ZS400,"This Allen-Bradley 100 series K frame contactor switch is a 9 A electromechanical contactor. This K frame contactor switch operates at 125 Volts direct current. Additionally, this Allen-Bradley electromechanical contactor comes with 4 N.O. main contacts. In addition, this 100 series contactor uses a standard terminal type. "
7823034,100-K09ZS400M,"This contactor switch manufactured by AB is a 9 Amps electromechanical contactor. It uses a standard terminal type. It has 4 N.O. poles. Additionally, this 100 series electromechanical contactor switch operates at 125V DC. "
7823035,100-K09ZT01,"This Allen-Bradley 100 series electromechanical contactor is a 9 Amps IEC contactor. Also, this electromechanical contactor uses a standard terminal type. It has 3 N.O. poles. Additionally, this contactor operates at 250 Volts DC. It has 1 normally closed auxiliary contact. "
7823036,100-K09ZT01M,"This contactor constructed by Allen-Bradley comes with an amperage rating of 9 A. This 100 series K frame contactor in addition comes with 1 normally closed auxiliary contact. This 100 series contactor switch has 3 normally open poles. Also, it uses a standard terminal type. This K frame switch is a 250V DC electromechanical contactor switch. "
7823037,100-K09ZT10,"The Allen-Bradley/Rockwell Automation 100-K09ZT10 contactor is a 9 A rated switch. It comes with 1 N.O. auxiliary contacts and operates at 250 Volts DC. This contactor comes with 3 normally open main contacts. Additionally, it uses a standard terminal type. "
7823038,100-K09ZT10M,"The Allen-Bradley/Rockwell Automation 100-K09ZT10M switch is a 9 A IEC contactor. Additionally, it operates at 250V DC. This K frame switch comes with 1 normally open auxiliary contact. In addition, this switch uses a standard terminal and has 3 N.O. poles. "
7823039,100-K09ZT200,"This 100 series manufactured by Allen-Bradley/Rockwell Automation has a breaking rating of 9 A. This switch has 2 normally open 2 normally closed main contacts. This contactor is a 250 Volts DC electromechanical contactor switch. Additionally, this Rockwell Automation IEC contactor uses a standard terminal type. "
7823041,100-K09ZT300,"This contactor built by Allen-Bradley is a 9 A rated electromechanical contactor switch. This K frame contactor switch uses a standard terminal. In addition, it is a 250 Volts direct current electromechanical contactor. Additionally, this 100 series K frame electromechanical contactor has 3 normally open 1 normally closed main contacts. "
7823042,100-K09ZT300M,"This 100 series constructed by Allen-Bradley/Rockwell Automation is a 9 A contactor switch. It comes with 3 N.O. 1 N.C. main contacts. This 100 series IEC contactor is a 250V DC electromechanical contactor. In addition, it uses a standard terminal type. "
7823044,100-K09ZT400M,"The 100-K09ZT400M built by AB has a current rating of 9 Amps. This K frame electromechanical contactor uses a standard terminal type. Furthermore, this unit comes with 4 normally open main contacts. This electromechanical contactor has a 250 Volts direct current control coil that an integrated diode. "
7824436,100-K09ZU10,"The 100-K09ZU10 made by Allen-Bradley/Rockwell Automation is a 9 A rated switch. This 100 series K frame switch uses a standard terminal. This contactor switch has 1 N.O. auxiliary contacts. Also, this 100 series K frame IEC contactor comes with 3 normally open poles. "
7824438,100-K09ZW01,"The Allen-Bradley/Rockwell Automation 100-K09ZW01 IEC contactor comes with an amperage rating of 9 Amps. In addition, it comes with 3 normally open poles. Furthermore, this Allen-Bradley contactor also uses a standard terminal type. Also, this 100 series electromechanical contactor comes with 1 N.C. auxiliary contacts. "
7824439,100-K09ZW10,"This 100 series by Allen-Bradley comes with a breaking current rating of 9 A. This switch has 1 N.O. auxiliary contacts. Additionally, this switch comes with 3 N.O. poles. In addition, this 100 series K frame contactor uses a standard terminal. "
7824440,100-K09ZY01,"This 100 series K frame by Allen-Bradley is a 9 A electromechanical contactor switch. This 100 series electromechanical contactor comes with 1 N.C. auxiliary contacts. This electromechanical contactor switch uses a standard terminal. It has 3 normally open poles. "
7824441,100-K09ZY10,"This IEC contactor made by Allen-Bradley comes with a breaking amperage rating of 9 Amps. It uses a standard terminal. Also, this K frame IEC contactor has 1 N.O. auxiliary contacts. It comes with 3 N.O. poles. "
7824444,100-K09ZZ01,"The 100-K09ZZ01 made by AB has a breaking amperage rating of 9 A. This 100 series K frame electromechanical contactor uses a standard terminal. In addition, this Rockwell Automation contactor switch comes with 3 N.O. poles. This 100 series contactor switch comes with 1 normally closed auxiliary contact. "
